puzzle_id,sub_puzzle_id,image_path,origin_question,true_answer,sub_question,answer,level,sub_question_id,subquestion_image_path
37,1105,37/img/puzzle_37_e_1105.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 2,B: 4,C: 6,D: 5,E: 3",A,nan,NO_FINAL_ANSWER,nan,37-1105-1,nan
37,1106,37/img/puzzle_37_e_1106.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 6,B: 5,C: 4,D: 1,E: 2",E,nan,NO_FINAL_ANSWER,nan,37-1106-1,nan
37,1107,37/img/puzzle_37_e_1107.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 1,B: 5,C: 4,D: 6,E: 2",E,nan,NO_FINAL_ANSWER,nan,37-1107-1,nan
37,1108,37/img/puzzle_37_e_1108.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the least number of doors that he needs to go through? A: 4,B: 3,C: 2,D: 5,E: 1",C,nan,NO_FINAL_ANSWER,nan,37-1108-1,nan
37,1109,37/img/puzzle_37_e_1109.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 1,B: 3,C: 4,D: 5,E: 2",A,nan,NO_FINAL_ANSWER,nan,37-1109-1,nan
37,1110,37/img/puzzle_37_e_1110.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 6,B: 7,C: 2,D: 3,E: 1",D,nan,NO_FINAL_ANSWER,nan,37-1110-1,nan
37,1111,37/img/puzzle_37_e_1111.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 2,B: 3,C: 4,D: 5,E: 1",A,nan,NO_FINAL_ANSWER,nan,37-1111-1,nan
37,1112,37/img/puzzle_37_e_1112.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 2,B: 4,C: 5,D: 3,E: 1",E,nan,NO_FINAL_ANSWER,nan,37-1112-1,nan
37,1113,37/img/puzzle_37_e_1113.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 2,B: 5,C: 1,D: 3,E: 6",A,nan,NO_FINAL_ANSWER,nan,37-1113-1,nan
37,1114,37/img/puzzle_37_e_1114.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 6,B: 1,C: 3,D: 2,E: 5",D,nan,NO_FINAL_ANSWER,nan,37-1114-1,nan
37,1115,37/img/puzzle_37_e_1115.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 5,B: 4,C: 6,D: 3,E: 2",E,nan,NO_FINAL_ANSWER,nan,37-1115-1,nan
37,1116,37/img/puzzle_37_e_1116.png,"Each room in a man's house is connected to any neighboring room by a door. Th man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 1,B: 2,C: 4,D: 3,E: 5",A,nan,NO_FINAL_ANSWER,nan,37-1116-1,nan
37,1117,37/img/puzzle_37_e_1117.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the least number of doors that he needs to go through? A: 5,B: 4,C: 3,D: 1,E: 7",C,nan,NO_FINAL_ANSWER,nan,37-1117-1,nan
37,1118,37/img/puzzle_37_e_1118.png,"Each room in a man's house is connected to any neighboring room by a door. Th man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 7,B: 1,C: 4,D: 5,E: 3",E,nan,NO_FINAL_ANSWER,nan,37-1118-1,nan
37,1119,37/img/puzzle_37_e_1119.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 3,B: 4,C: 2,D: 5,E: 1",C,nan,NO_FINAL_ANSWER,nan,37-1119-1,nan
37,1120,37/img/puzzle_37_e_1120.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the least number of doors that he needs to go through? A: 1,B: 5,C: 2,D: 6,E: 3",C,nan,NO_FINAL_ANSWER,nan,37-1120-1,nan
37,1121,37/img/puzzle_37_e_1121.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 6,B: 1,C: 2,D: 4,E: 3",C,nan,NO_FINAL_ANSWER,nan,37-1121-1,nan
37,1122,37/img/puzzle_37_e_1122.png,"Each room in a man's house is connected to any neighboring room by a door. Th man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 5,B: 1,C: 2,D: 3,E: 4",C,nan,NO_FINAL_ANSWER,nan,37-1122-1,nan
37,1123,37/img/puzzle_37_e_1123.png,"Each room in a man's house is connected to any neighboring room by a door. Th man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 3,B: 1,C: 2,D: 5,E: 6",C,nan,NO_FINAL_ANSWER,nan,37-1123-1,nan
37,1124,37/img/puzzle_37_e_1124.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 5,B: 1,C: 4,D: 2,E: 3",D,nan,NO_FINAL_ANSWER,nan,37-1124-1,nan
37,1125,37/img/puzzle_37_e_1125.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 6,B: 2,C: 1,D: 3,E: 4",B,nan,NO_FINAL_ANSWER,nan,37-1125-1,nan
37,1126,37/img/puzzle_37_e_1126.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 5,B: 3,C: 4,D: 7,E: 6",B,nan,NO_FINAL_ANSWER,nan,37-1126-1,nan
37,1127,37/img/puzzle_37_e_1127.png,"Each room in a man's house is connected to any neighboring room by a door. Th man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 5,B: 2,C: 4,D: 1,E: 3",B,nan,NO_FINAL_ANSWER,nan,37-1127-1,nan
37,1128,37/img/puzzle_37_e_1128.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 6,B: 7,C: 2,D: 3,E: 4",D,nan,NO_FINAL_ANSWER,nan,37-1128-1,nan
37,1129,37/img/puzzle_37_e_1129.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 5,B: 4,C: 3,D: 2,E: 6",D,nan,NO_FINAL_ANSWER,nan,37-1129-1,nan
37,1130,37/img/puzzle_37_e_1130.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the least number of doors that he needs to go through? A: 3,B: 4,C: 6,D: 2,E: 5",D,nan,NO_FINAL_ANSWER,nan,37-1130-1,nan
37,1131,37/img/puzzle_37_e_1131.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 4,B: 2,C: 6,D: 3,E: 1",B,nan,NO_FINAL_ANSWER,nan,37-1131-1,nan
37,1132,37/img/puzzle_37_e_1132.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 2,B: 6,C: 3,D: 1,E: 5",A,nan,NO_FINAL_ANSWER,nan,37-1132-1,nan
37,1133,37/img/puzzle_37_e_1133.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the least number of doors that he needs to go through? A: 3,B: 7,C: 5,D: 1,E: 4",A,nan,NO_FINAL_ANSWER,nan,37-1133-1,nan
37,1134,37/img/puzzle_37_e_1134.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 3,B: 7,C: 1,D: 5,E: 2",A,nan,NO_FINAL_ANSWER,nan,37-1134-1,nan
37,1135,37/img/puzzle_37_e_1135.png,"Each room in a man's house is connected to any neighboring room by a door. Th man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 2,B: 1,C: 6,D: 4,E: 5",A,nan,NO_FINAL_ANSWER,nan,37-1135-1,nan
37,1136,37/img/puzzle_37_e_1136.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 5,B: 6,C: 4,D: 2,E: 3",D,nan,NO_FINAL_ANSWER,nan,37-1136-1,nan
37,1137,37/img/puzzle_37_e_1137.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 2,B: 3,C: 4,D: 5,E: 6",A,nan,NO_FINAL_ANSWER,nan,37-1137-1,nan
37,1138,37/img/puzzle_37_e_1138.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the least number of doors that he needs to go through? A: 3,B: 4,C: 5,D: 1,E: 7",A,nan,NO_FINAL_ANSWER,nan,37-1138-1,nan
37,1139,37/img/puzzle_37_e_1139.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 7,B: 6,C: 4,D: 3,E: 1",D,nan,NO_FINAL_ANSWER,nan,37-1139-1,nan
37,1140,37/img/puzzle_37_e_1140.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 3,B: 2,C: 5,D: 4,E: 1",B,nan,NO_FINAL_ANSWER,nan,37-1140-1,nan
37,1141,37/img/puzzle_37_e_1141.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 2,B: 5,C: 3,D: 4,E: 1",A,nan,NO_FINAL_ANSWER,nan,37-1141-1,nan
37,1142,37/img/puzzle_37_e_1142.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 1,B: 2,C: 6,D: 3,E: 7",D,nan,NO_FINAL_ANSWER,nan,37-1142-1,nan
37,1143,37/img/puzzle_37_e_1143.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 3,B: 5,C: 1,D: 2,E: 6",D,nan,NO_FINAL_ANSWER,nan,37-1143-1,nan
37,1144,37/img/puzzle_37_e_1144.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 4,B: 2,C: 6,D: 1,E: 3",E,nan,NO_FINAL_ANSWER,nan,37-1144-1,nan
37,1145,37/img/puzzle_37_e_1145.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 4,B: 5,C: 3,D: 1,E: 2",D,nan,NO_FINAL_ANSWER,nan,37-1145-1,nan
37,1146,37/img/puzzle_37_e_1146.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 1,B: 5,C: 6,D: 3,E: 2",E,nan,NO_FINAL_ANSWER,nan,37-1146-1,nan
37,1147,37/img/puzzle_37_e_1147.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 6,B: 4,C: 3,D: 2,E: 5",C,nan,NO_FINAL_ANSWER,nan,37-1147-1,nan
37,1148,37/img/puzzle_37_e_1148.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 5,B: 2,C: 6,D: 4,E: 1",B,nan,NO_FINAL_ANSWER,nan,37-1148-1,nan
37,1149,37/img/puzzle_37_e_1149.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 6,B: 1,C: 3,D: 2,E: 5",C,nan,NO_FINAL_ANSWER,nan,37-1149-1,nan
37,1150,37/img/puzzle_37_e_1150.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 2,B: 3,C: 6,D: 7,E: 5",B,nan,NO_FINAL_ANSWER,nan,37-1150-1,nan
37,1151,37/img/puzzle_37_e_1151.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 3,B: 4,C: 5,D: 1,E: 2",E,nan,NO_FINAL_ANSWER,nan,37-1151-1,nan
37,1152,37/img/puzzle_37_e_1152.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 4,B: 1,C: 5,D: 6,E: 3",E,nan,NO_FINAL_ANSWER,nan,37-1152-1,nan
37,1153,37/img/puzzle_37_e_1153.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 2,B: 3,C: 4,D: 1,E: 6",A,nan,NO_FINAL_ANSWER,nan,37-1153-1,nan
37,1154,37/img/puzzle_37_e_1154.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 1,B: 3,C: 6,D: 5,E: 2",E,nan,NO_FINAL_ANSWER,nan,37-1154-1,nan
37,1155,37/img/puzzle_37_e_1155.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 4,B: 2,C: 1,D: 6,E: 3",B,nan,NO_FINAL_ANSWER,nan,37-1155-1,nan
37,1156,37/img/puzzle_37_e_1156.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 4,B: 1,C: 2,D: 6,E: 5",C,nan,NO_FINAL_ANSWER,nan,37-1156-1,nan
37,1157,37/img/puzzle_37_e_1157.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 3,B: 6,C: 2,D: 1,E: 4",C,nan,NO_FINAL_ANSWER,nan,37-1157-1,nan
37,1158,37/img/puzzle_37_e_1158.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 3,B: 2,C: 1,D: 5,E: 6",B,nan,NO_FINAL_ANSWER,nan,37-1158-1,nan
37,1159,37/img/puzzle_37_e_1159.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the least number of doors that he needs to go through? A: 2,B: 3,C: 1,D: 6,E: 7",B,nan,NO_FINAL_ANSWER,nan,37-1159-1,nan
37,1160,37/img/puzzle_37_e_1160.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 4,B: 3,C: 7,D: 5,E: 6",B,nan,NO_FINAL_ANSWER,nan,37-1160-1,nan
37,1161,37/img/puzzle_37_e_1161.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 1,B: 6,C: 4,D: 3,E: 7",D,nan,NO_FINAL_ANSWER,nan,37-1161-1,nan
37,1162,37/img/puzzle_37_e_1162.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 6,B: 5,C: 2,D: 4,E: 3",C,nan,NO_FINAL_ANSWER,nan,37-1162-1,nan
37,1163,37/img/puzzle_37_e_1163.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 4,B: 5,C: 2,D: 6,E: 3",C,nan,NO_FINAL_ANSWER,nan,37-1163-1,nan
37,1164,37/img/puzzle_37_e_1164.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 1,B: 5,C: 2,D: 4,E: 3",C,nan,NO_FINAL_ANSWER,nan,37-1164-1,nan
37,1165,37/img/puzzle_37_e_1165.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the least number of doors that he needs to go through? A: 2,B: 3,C: 1,D: 6,E: 4",A,nan,NO_FINAL_ANSWER,nan,37-1165-1,nan
37,1166,37/img/puzzle_37_e_1166.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 1,B: 3,C: 4,D: 2,E: 5",B,nan,NO_FINAL_ANSWER,nan,37-1166-1,nan
37,1167,37/img/puzzle_37_e_1167.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 4,B: 2,C: 3,D: 1,E: 6",B,nan,NO_FINAL_ANSWER,nan,37-1167-1,nan
37,1168,37/img/puzzle_37_e_1168.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 3,B: 5,C: 2,D: 1,E: 4",D,nan,NO_FINAL_ANSWER,nan,37-1168-1,nan
37,1169,37/img/puzzle_37_e_1169.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 4,B: 5,C: 3,D: 1,E: 2",D,nan,NO_FINAL_ANSWER,nan,37-1169-1,nan
37,1170,37/img/puzzle_37_e_1170.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 6,B: 5,C: 4,D: 2,E: 3",D,nan,NO_FINAL_ANSWER,nan,37-1170-1,nan
37,1171,37/img/puzzle_37_e_1171.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 6,B: 8,C: 3,D: 4,E: 1",D,nan,NO_FINAL_ANSWER,nan,37-1171-1,nan
37,1172,37/img/puzzle_37_e_1172.png,"Each room in a man's house is connected to any neighboring room by a door. Th man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 1,B: 4,C: 2,D: 6,E: 5",C,nan,NO_FINAL_ANSWER,nan,37-1172-1,nan
37,1173,37/img/puzzle_37_e_1173.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 3,B: 4,C: 5,D: 2,E: 1",D,nan,NO_FINAL_ANSWER,nan,37-1173-1,nan
37,1174,37/img/puzzle_37_e_1174.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the least number of doors that he needs to go through? A: 4,B: 3,C: 5,D: 2,E: 1",E,nan,NO_FINAL_ANSWER,nan,37-1174-1,nan
37,1175,37/img/puzzle_37_e_1175.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 6,B: 5,C: 2,D: 3,E: 1",C,nan,NO_FINAL_ANSWER,nan,37-1175-1,nan
37,1176,37/img/puzzle_37_e_1176.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 5,B: 3,C: 4,D: 7,E: 2",B,nan,NO_FINAL_ANSWER,nan,37-1176-1,nan
37,1177,37/img/puzzle_37_e_1177.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 6,B: 5,C: 4,D: 2,E: 1",D,nan,NO_FINAL_ANSWER,nan,37-1177-1,nan
37,1178,37/img/puzzle_37_e_1178.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 3,B: 7,C: 1,D: 6,E: 2",A,nan,NO_FINAL_ANSWER,nan,37-1178-1,nan
37,1179,37/img/puzzle_37_e_1179.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 1,B: 5,C: 2,D: 6,E: 4",C,nan,NO_FINAL_ANSWER,nan,37-1179-1,nan
37,1180,37/img/puzzle_37_e_1180.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 1,B: 6,C: 2,D: 4,E: 5",C,nan,NO_FINAL_ANSWER,nan,37-1180-1,nan
37,1181,37/img/puzzle_37_e_1181.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the least number of doors that he needs to go through? A: 2,B: 1,C: 4,D: 5,E: 6",A,nan,NO_FINAL_ANSWER,nan,37-1181-1,nan
37,1182,37/img/puzzle_37_e_1182.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the least number of doors that he needs to go through? A: 3,B: 6,C: 1,D: 5,E: 2",E,nan,NO_FINAL_ANSWER,nan,37-1182-1,nan
37,1183,37/img/puzzle_37_e_1183.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 5,B: 7,C: 3,D: 4,E: 6",C,nan,NO_FINAL_ANSWER,nan,37-1183-1,nan
37,1184,37/img/puzzle_37_e_1184.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the least number of doors that he needs to go through? A: 5,B: 4,C: 2,D: 1,E: 3",E,nan,NO_FINAL_ANSWER,nan,37-1184-1,nan
37,1185,37/img/puzzle_37_e_1185.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. The minimum number of doors that he needs to go through is: A: 6,B: 2,C: 1,D: 7,E: 3",E,nan,NO_FINAL_ANSWER,nan,37-1185-1,nan
37,1186,37/img/puzzle_37_e_1186.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 1,B: 7,C: 3,D: 5,E: 4",C,nan,NO_FINAL_ANSWER,nan,37-1186-1,nan
37,1187,37/img/puzzle_37_e_1187.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 1,B: 3,C: 5,D: 4,E: 2",E,nan,NO_FINAL_ANSWER,nan,37-1187-1,nan
37,1188,37/img/puzzle_37_e_1188.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 2,B: 7,C: 5,D: 3,E: 4",D,nan,NO_FINAL_ANSWER,nan,37-1188-1,nan
37,1189,37/img/puzzle_37_e_1189.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 5,B: 4,C: 2,D: 3,E: 1",C,nan,NO_FINAL_ANSWER,nan,37-1189-1,nan
37,1190,37/img/puzzle_37_e_1190.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 5,B: 4,C: 2,D: 3,E: 6",D,nan,NO_FINAL_ANSWER,nan,37-1190-1,nan
37,1191,37/img/puzzle_37_e_1191.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 2,B: 4,C: 1,D: 5,E: 6",A,nan,NO_FINAL_ANSWER,nan,37-1191-1,nan
37,1192,37/img/puzzle_37_e_1192.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 1,B: 4,C: 2,D: 3,E: 5",A,nan,NO_FINAL_ANSWER,nan,37-1192-1,nan
37,1193,37/img/puzzle_37_e_1193.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 3,B: 7,C: 6,D: 4,E: 2",A,nan,NO_FINAL_ANSWER,nan,37-1193-1,nan
37,1194,37/img/puzzle_37_e_1194.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 3,B: 4,C: 2,D: 1,E: 5",C,nan,NO_FINAL_ANSWER,nan,37-1194-1,nan
37,1195,37/img/puzzle_37_e_1195.png,"Each room in a man's house is connected to any neighboring room by a door. Th man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 3,B: 4,C: 5,D: 6,E: 2",E,nan,NO_FINAL_ANSWER,nan,37-1195-1,nan
37,1196,37/img/puzzle_37_e_1196.png,"Each room in a man's house is connected to any neighboring room by a door. Th man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 1,B: 3,C: 7,D: 6,E: 2",B,nan,NO_FINAL_ANSWER,nan,37-1196-1,nan
37,1197,37/img/puzzle_37_e_1197.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 3,B: 5,C: 4,D: 2,E: 1",E,nan,NO_FINAL_ANSWER,nan,37-1197-1,nan
37,1198,37/img/puzzle_37_e_1198.png,"Each room in a man's house is connected to any neighboring room by a door. The man wants to get from room A to room B. What is the minimum number of doors that he needs to go through? A: 1,B: 2,C: 6,D: 4,E: 3",B,nan,NO_FINAL_ANSWER,nan,37-1198-1,nan
37,1199,37/img/puzzle_37_e_1199.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 2,B: 5,C: 1,D: 6,E: 3",A,nan,NO_FINAL_ANSWER,nan,37-1199-1,nan
37,1200,37/img/puzzle_37_e_1200.png,"Each room in a man's house is connected to any neighboring room by a door. Th man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 6,B: 2,C: 4,D: 5,E: 1",B,nan,NO_FINAL_ANSWER,nan,37-1200-1,nan
37,1201,37/img/puzzle_37_e_1201.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 1,B: 3,C: 4,D: 2,E: 6",D,nan,NO_FINAL_ANSWER,nan,37-1201-1,nan
37,1202,37/img/puzzle_37_e_1202.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 3,B: 5,C: 2,D: 4,E: 7",A,nan,NO_FINAL_ANSWER,nan,37-1202-1,nan
37,1203,37/img/puzzle_37_e_1203.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The minimum number of doors that he needs to go through is: A: 5,B: 3,C: 2,D: 7,E: 1",B,nan,NO_FINAL_ANSWER,nan,37-1203-1,nan
37,1204,37/img/puzzle_37_e_1204.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 1,B: 2,C: 6,D: 3,E: 5",B,nan,NO_FINAL_ANSWER,nan,37-1204-1,nan
37,1205,37/img/puzzle_37_e_1205.png,"In a man's house, each room is connected to any neighboring room by a door. The man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 3,B: 5,C: 4,D: 8,E: 7",C,nan,NO_FINAL_ANSWER,nan,37-1205-1,nan
37,1206,37/img/puzzle_37_e_1206.png,"A man wants to get from room A to room B in his house. Each room is connected to any neighboring room by a door. The least number of doors that he needs to go through is: A: 3,B: 5,C: 2,D: 4,E: 1",E,nan,NO_FINAL_ANSWER,nan,37-1206-1,nan
37,1207,37/img/puzzle_37_e_1207.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 3,B: 6,C: 4,D: 1,E: 2",E,nan,NO_FINAL_ANSWER,nan,37-1207-1,nan
37,1208,37/img/puzzle_37_e_1208.png,"Each room in a man's house is connected to any neighboring room by a door. Th man wants to get from room A to room B. The least number of doors that he needs to go through is: A: 1,B: 3,C: 4,D: 5,E: 2",E,nan,NO_FINAL_ANSWER,nan,37-1208-1,nan
37,1209,37/img/puzzle_37_e_1209.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the minimum number of doors that he needs to go through? A: 3,B: 2,C: 6,D: 5,E: 4",A,nan,NO_FINAL_ANSWER,nan,37-1209-1,nan
37,1210,37/img/puzzle_37_e_1210.png,"A man wants to get from room A to room B in his house, where each room is connected to any neighboring room by a door. What is the least number of doors that he needs to go through? A: 2,B: 4,C: 5,D: 3,E: 1",E,nan,NO_FINAL_ANSWER,nan,37-1210-1,nan
